srno,movieId,title,genres
7498,75990,"Apprenticeship of Duddy Kravitz, The (1974)",Comedy|Drama
7499,76030,Case 39 (2009),Horror|Thriller
7500,76054,Oceans (Océans) (2009),Documentary|Drama
7501,76060,"Slammin' Salmon, The (2009)",Comedy
7502,76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi
7503,76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller
7504,76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
7505,76111,About Elly (Darbareye Elly) (2009),Drama|Mystery
7506,76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
7507,76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
7508,76210,Defendor (2009),Comedy|Crime|Drama
7509,76251,Kick-Ass (2010),Action|Comedy
7510,76272,Five Minutes of Heaven (2009),Crime|Drama|Thriller
7511,76293,Date Night (2010),Action|Comedy|Romance
7512,76303,Mark of the Devil (Hexen bis aufs Blut gequält) (1970),Drama|Horror
7513,76738,Steam of Life (Miesten vuoro) (2010),Documentary
7514,76763,"Runaways, The (2010)",Drama|Musical
7515,77191,Death at a Funeral (2010),Comedy
7516,77201,Valhalla Rising (2009),Action|Drama|War
7517,77206,Diary of a Wimpy Kid (2010),Children|Comedy
7518,77291,Aria (1987),Comedy|Drama
7519,77307,Dogtooth (Kynodontas) (2009),Drama
7520,77359,Red Riding: 1983 (2009),Crime|Drama|Mystery
7521,77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
7522,77414,"Last Song, The (2010)",Drama|Romance
7523,77421,Cyrus (2010),Comedy|Drama|Romance
7524,77427,"Human Centipede, The (First Sequence) (2009)",Horror
7525,77435,This Is the Army (1943),Comedy|Musical|War
7526,77455,Exit Through the Gift Shop (2010),Comedy|Documentary
7527,77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
7528,77658,Cosmos (1980),Documentary
7529,77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
7530,77800,Four Lions (2010),Comedy|Drama
7531,77808,Bobby Deerfield (1977),Drama|Romance
7532,77810,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),Drama
7533,77837,You Don't Know Jack (2010),Drama
7534,77846,12 Angry Men (1997),Crime|Drama
7535,77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War
7536,77907,"Red Chapel, The (Røde kapel, Det) (2009)",Comedy|Documentary
7537,78034,Cemetery Junction (2010),Comedy|Drama|Romance
7538,78039,Blue Valentine (2010),Drama|Romance
7539,78041,Killers (2010),Action|Comedy
7540,78088,Buried (2010),Mystery|Thriller
7541,78101,Life After Tomorrow (2006),Documentary
7542,78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
7543,78111,Artists and Models (1955),Comedy|Musical
7544,78116,Please Give (2010),Comedy|Drama
7545,78122,Peter & the Wolf (2006),Animation|Musical
7546,78160,Ricky Gervais Live: Animals (2003),Comedy
7547,78174,Sex and the City 2 (2010),Comedy|Drama|Romance
7548,78209,Get Him to the Greek (2010),Comedy
7549,78218,Unthinkable (2010),Drama|Thriller
7550,78264,"Back-up Plan, The (2010)",Comedy|Romance
7551,78266,Splice (2009),Horror|Sci-Fi|Thriller
7552,78316,Letters to Juliet (2010),Drama|Romance
7553,78321,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",Comedy
7554,78349,Exam (2009),Mystery|Thriller
7555,78467,Jonah Hex (2010),Action|Drama|Thriller|Western
7556,78469,"A-Team, The (2010)",Action|Comedy|Thriller
7557,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
7558,78517,Joan Rivers: A Piece of Work (2010),Documentary
7559,78544,Ricky Gervais Live 3: Fame (2007),Comedy
7560,78574,Winter's Bone (2010),Drama|Thriller
7561,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
7562,78653,Everyone Else (Alle Anderen) (2009),Drama|Romance
7563,78703,TiMER (2009),Comedy|Drama|Fantasy|Romance
7564,78729,24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller
7565,78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
7566,78829,"Betrayal, The (Nerakhoon) (2008)",Documentary
7567,78836,Enter the Void (2009),Drama
7568,78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy
7569,78903,State of Siege (État de siège) (1972),Drama|Thriller
7570,78967,"Island of Dr. Moreau, The (1977)",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller
7571,79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary
7572,79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
7573,79029,Kurt Cobain About a Son (2006),Documentary|Musical
7574,79057,Predators (2010),Action|Sci-Fi|Thriller
7575,79091,Despicable Me (2010),Animation|Children|Comedy|Crime
7576,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
7577,79134,Grown Ups (2010),Comedy
7578,79136,Thirst (2008),Drama
7579,79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
7580,79163,Swedish Auto (2006),Drama|Romance
7581,79185,Knight and Day (2010),Action|Comedy|Romance
7582,79203,Nightwatching (2007),Drama|Mystery
7583,79224,"Karate Kid, The (2010)",Action|Children|Drama
7584,79242,"Kids Are All Right, The (2010)",Comedy|Drama
7585,79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
7586,79259,Cherrybomb (2009),Drama|Thriller
7587,79274,Batman: Under the Red Hood (2010),Action|Animation
7588,79293,Salt (2010),Action|Thriller
7589,79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery
7590,79318,Winnebago Man (2009),Comedy|Documentary
7591,79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
7592,79428,Dinner for Schmucks (2010),Comedy
7593,79469,"Northerners, The (De noorderlingen) (1992)",Comedy
7594,79553,Ip Man 2 (2010),Action
7595,79588,Charlie St. Cloud (2010),Drama|Fantasy|Romance
7596,79590,"Rebound, The (2009)",Comedy|Romance
7597,79592,"Other Guys, The (2010)",Action|Comedy
7598,79677,"Two Escobars, The (2010)",Crime|Documentary
7599,79686,All Tomorrow's Parties (2009),Documentary|Musical
7600,79695,"Expendables, The (2010)",Action|Adventure|Thriller
7601,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
7602,79720,Animal Kingdom (2010),Crime|Drama
7603,79796,Centurion (2010),Action|Adventure|Drama|Thriller|War
7604,79824,Babies (Bébé(s)) (2010),Documentary
7605,79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller
7606,79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
7607,79946,"Joneses, The (2009)",Comedy|Drama
7608,80026,Tekken (2010),Action|Sci-Fi
7609,80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi
7610,80126,"American, The (2010)",Drama|Thriller
7611,80166,"Switch, The (2010)",Comedy|Romance
7612,80185,GasLand (2010),Documentary
7613,80217,Hated (1994),Documentary
7614,80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
7615,80241,Going the Distance (2010),Comedy|Romance
7616,80346,"Song to Remember, A (1945)",Drama
7617,80350,Vampires Suck (2010),Comedy
7618,80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
7619,80463,"Social Network, The (2010)",Drama
7620,80489,"Town, The (2010)",Crime|Drama|Thriller
7621,80549,Easy A (2010),Comedy|Romance
7622,80551,Eat Pray Love (2010),Drama|Romance
7623,80553,Howl (2010),Drama
7624,80572,I'm Still Here (2010),Comedy|Drama
7625,80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
7626,80586,Flipped (2010),Comedy|Drama|Romance
7627,80590,Wall Street: Money Never Sleeps (2010),Drama
7628,80599,Buster Keaton: A Hard Act to Follow (1987),Documentary
7629,80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
7630,80693,It's Kind of a Funny Story (2010),Comedy|Drama
7631,80717,Voyeur (Abel) (1986),Comedy
7632,80727,Middle Men (2009),Comedy|Crime|Drama
7633,80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller
7634,80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
7635,80831,Let Me In (2010),Drama|Horror|Mystery
7636,80839,Secretariat (2010),Adventure|Drama
7637,80844,Lake Mungo (2008),Drama|Mystery|Thriller
7638,80846,Devil (2010),Horror|Mystery|Thriller
7639,80858,You Again (2010),Comedy
7640,80860,Life as We Know It (2010),Comedy|Romance
7641,80862,Catfish (2010),Documentary|Mystery
7642,80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
7643,80906,Inside Job (2010),Documentary
7644,80917,Monsters (2010),Drama|Sci-Fi
7645,80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
7646,81018,"Illusionist, The (L'illusionniste) (2010)",Animation
7647,81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance
7648,81083,Kaboom (2010),Comedy|Sci-Fi
7649,81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
7650,81138,7 Days (Les 7 jours du talion) (2010),Thriller
7651,81156,Jackass 3D (2010),Action|Comedy|Documentary
7652,81158,Restrepo (2010),Documentary|War
7653,81191,Waiting for 'Superman' (2010),Documentary
7654,81229,Red (2010),Action|Comedy
7655,81417,Paranormal Activity 2 (2010),Horror|IMAX
7656,81512,Hereafter (2010),Drama|Fantasy
7657,81516,Black Death (2010),Adventure|Drama|Horror|Mystery
7658,81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
7659,81537,Due Date (2010),Comedy
7660,81562,127 Hours (2010),Adventure|Drama|Thriller
7661,81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
7662,81591,Black Swan (2010),Drama|Thriller
7663,81641,Fair Game (2010),Drama|Thriller
7664,81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi
7665,81782,Unstoppable (2010),Action|Drama|Thriller
7666,81784,Morning Glory (2010),Comedy|Drama|Romance
7667,81786,Certified Copy (Copie conforme) (2010),Drama
7668,81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
7669,81819,Biutiful (2010),Drama
7670,81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama
7671,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
7672,81845,"King's Speech, The (2010)",Drama
7673,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
7674,81898,"Agony and the Ecstasy of Phil Spector, The (2009)",Documentary
7675,81910,"Art of the Steal, The (2009)",Documentary
7676,81932,"Fighter, The (2010)",Drama
7677,81949,"Romantics, The (2010)",Comedy|Drama|Romance
7678,82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008),Crime|Documentary
7679,82037,"Tillman Story, The (2010)",Documentary
7680,82041,"Loved Ones, The (2009)",Horror
7681,82093,London Boulevard (2010),Crime|Romance
7682,82095,Skyline (2010),Sci-Fi|Thriller
7683,82150,Bunny and the Bull (2009),Adventure|Comedy|Drama
7684,82152,Beastly (2011),Drama|Fantasy|Romance
7685,82167,Love and Other Drugs (2010),Comedy|Drama|Romance
7686,82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
7687,82173,Tiny Furniture (2010),Comedy
7688,82202,"Tourist, The (2010)",Drama|Thriller
7689,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
7690,82313,Nightfall (1957),Crime|Drama|Film-Noir
7691,82378,All Good Things (2010),Drama|Mystery|Thriller
7692,82459,True Grit (2010),Western
7693,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
7694,82463,Another Year (2010),Drama
7695,82499,How Do You Know (2010),Comedy|Drama|Romance
7696,82527,Barney's Version (2010),Drama
7697,82534,"Company Men, The (2010)",Drama
7698,82608,Zerophilia (2005),Comedy|Romance
7699,82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
7700,82852,Little Fockers (2010),Comedy
7701,82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
7702,82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War
7703,82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",Documentary
7704,83086,Burlesque (2010),Drama|Musical|Romance
7705,83096,"Haunted House, The (1921)",Comedy
7706,83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
7707,83134,Tucker & Dale vs Evil (2010),Comedy|Horror
7708,83177,Yogi Bear (2010),Children|Comedy
7709,83270,Made in Dagenham (2010),Comedy|Drama
7710,83293,Waste Land (2010),Documentary
7711,83318,"Goat, The (1921)",Comedy
7712,83322,"Boat, The (1921)",Comedy
7713,83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),Documentary
7714,83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
7715,83359,"Play House, The (1921)",Comedy
7716,83361,"Paleface, The (1922)",Comedy
7717,83374,"Warrior's Way, The (2010)",Action|Fantasy|Western
7718,83411,Cops (1922),Comedy
7719,83480,Season of the Witch (2011),Adventure|Drama|Fantasy
7720,83506,Ricky Gervais Live 4: Science (2010),Comedy
7721,83603,Fern flowers (Fleur de fougère) (1949),Animation
7722,83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
7723,83803,Day & Night (2010),Animation|Children
7724,83827,Marwencol (2010),Documentary
7725,83829,Scorpio Rising (1964),(no genres listed)
7726,83910,"Dilemma, The (2011)",Comedy|Drama
7727,83976,"Trip, The (2010)",Comedy|Drama
7728,84098,Phone Call from a Stranger (1952),Drama
7729,84116,Poetry (Shi) (2010),Drama
7730,84152,Limitless (2011),Sci-Fi|Thriller
7731,84154,Transcendent Man (2009),Documentary
7732,84160,Wishful Drinking (2010),Documentary
7733,84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
7734,84236,"White Stripes Under Great White Northern Lights, The (2009)",Documentary
7735,84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011),Comedy|Romance
7736,84312,Home Alone 4 (2002),Children|Comedy|Crime
7737,84374,No Strings Attached (2011),Comedy|Romance
7738,84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
7739,84395,"Rite, The (2011)",Drama|Horror|Thriller
7740,84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi
7741,84506,Silent Souls (Ovsyanki) (2010),Drama
7742,84601,Unknown (2011),Drama|Mystery|Thriller
7743,84615,Cedar Rapids (2011),Comedy
7744,84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
7745,84696,Burke and Hare (2010),Comedy|Thriller
7746,84772,Paul (2011),Adventure|Comedy|Sci-Fi
7747,84844,Brother 2 (Brat 2) (2000),Crime|Drama
7748,84847,Emma (2009),Comedy|Drama|Romance
7749,84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
7750,84950,Take Me Home Tonight (2011),Comedy|Drama
7751,84952,Confessions (Kokuhaku) (2010),Drama|Horror
7752,84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
7753,85016,Cropsey (2009),Documentary|Horror
7754,85020,"Mechanic, The (2011)",Action|Drama|Thriller
7755,85022,Hall Pass (2011),Comedy
7756,85025,"Eagle, The (2011)",Adventure|Drama
7757,85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
7758,85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
7759,85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
7760,85213,"Sunset Limited, The (2011)",Drama
7761,85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
7762,85316,Winnie the Pooh and Tigger Too (1974),Animation|Children
7763,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
7764,85367,Just Go with It (2011),Comedy|Romance
7765,85394,Cave of Forgotten Dreams (2010),Documentary
7766,85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
7767,85399,"Big Mommas: Like Father, Like Son (2011)",Comedy
7768,85401,Super (2010),Action|Comedy|Drama
7769,85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
7770,85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
7771,85438,Jane Eyre (2011),Drama|Romance
7772,85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
7773,85572,"New Daughter, The (2009)",Horror|Thriller
7774,85612,Eden (2006),Drama|Romance
7775,85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
7776,85774,Senna (2010),Documentary
7777,85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
7778,85788,Insidious (2010),Fantasy|Horror|Thriller
7779,85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
7780,85881,Win Win (2011),Comedy|Drama
7781,86000,Boy (2010),Comedy|Drama
7782,86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy
7783,86028,Henry's Crime (2010),Comedy|Crime
7784,86059,Hop (2011),Animation|Children|Comedy
7785,86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action
7786,86190,Hanna (2011),Action|Adventure|Mystery|Thriller
7787,86290,American: The Bill Hicks Story (2009),Comedy|Documentary
7788,86293,Arthur (2011),Comedy
7789,86298,Rio (2011),Adventure|Animation|Children|Comedy
7790,86320,Melancholia (2011),Drama|Sci-Fi
7791,86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
7792,86345,Louis C.K.: Hilarious (2010),Comedy
7793,86347,Louis C.K.: Chewed Up (2008),Comedy
7794,86377,Louis C.K.: Shameless (2007),Comedy
7795,86487,Mildred Pierce (2011),Drama
7796,86504,Voices from the List (2004),Documentary
7797,86548,Water for Elephants (2011),Drama|Romance
7798,86593,African Cats (2011),Adventure|Documentary
7799,86626,Socialism (Film socialisme) (2010),Drama
7800,86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
7801,86721,Idiots and Angels (2008),Animation|Drama|Fantasy
7802,86781,Incendies (2010),Drama|Mystery|War
7803,86817,Something Borrowed (2011),Comedy|Drama|Romance
7804,86833,Bridesmaids (2011),Comedy
7805,86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
7806,86852,"Beaver, The (2011)",Drama
7807,86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi
7808,86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
7809,86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
7810,86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama
7811,86892,The Man from Nowhere (2010),Action|Crime|Thriller
7812,86898,"Tree of Life, The (2011)",Drama
7813,86911,"Hangover Part II, The (2011)",Comedy
7814,86982,Destroy All Monsters (Kaijû sôshingeki) (1968),Action|Sci-Fi|Thriller
7815,87192,Attack the Block (2011),Action|Comedy|Sci-Fi
7816,87205,"Tunnel, The (2011)",Drama|Horror|Thriller
7817,87218,He Ran All the Way (1951),Crime|Drama|Film-Noir
7818,87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
7819,87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
7820,87234,Submarine (2010),Comedy|Drama|Romance
7821,87298,Everything Must Go (2010),Comedy|Drama
7822,87304,Beginners (2010),Drama
7823,87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
7824,87383,Curly Top (1935),Children|Musical|Romance
7825,87430,Green Lantern (2011),Action|Adventure|Sci-Fi
7826,87444,Elektra Luxx (2010),Comedy
7827,87483,Mr. Popper's Penguins (2011),Comedy
7828,87485,Bad Teacher (2011),Comedy
7829,87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
7830,87522,Larry Crowne (2011),Comedy|Drama|Romance
7831,87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
7832,87598,"Dolly Sisters, The (1945)",Drama|Musical|Romance
7833,87660,Too Big to Fail (2011),Drama
7834,87785,Takers (2010),Action|Crime|Thriller
7835,87869,Horrible Bosses (2011),Comedy|Crime
7836,87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
7837,87884,Savage Messiah (1972),Drama
7838,87930,Page One: Inside the New York Times (2011),Documentary
7839,87975,Burn Notice: The Fall of Sam Axe (2011),Crime|Drama|Mystery
7840,88024,To Sleep with Anger (1990),Drama
7841,88106,Mahler (1974),Drama
7842,88118,"Perfect Host, The (2010)",Crime|Drama|Thriller
7843,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
7844,88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
7845,88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
7846,88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
7847,88179,One Day (2011),Drama|Romance
7848,88235,"Guard, The (2011)",Comedy|Crime
7849,88267,Winnie the Pooh (2011),Animation|Children|Comedy
7850,88272,"Woman, The (2011)",Horror
7851,88345,Mike's New Car (2002),Animation|Comedy
7852,88356,"Smurfs, The (2011)",Animation|Children|Comedy
7853,88380,Dylan Dog: Dead of Night (2010),Comedy|Horror|Mystery|Thriller
7854,88405,Friends with Benefits (2011),Comedy|Romance
7855,88672,Our Idiot Brother (2011),Comedy
7856,88682,"Letter to Elia, A (2010)",Documentary
7857,88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
7858,88785,"Change-Up, The (2011)",Comedy
7859,88810,"Help, The (2011)",Drama
7860,88812,30 Minutes or Less (2011),Action|Comedy|Crime
7861,88879,Gantz (2011),Action|Horror|Sci-Fi
7862,88932,Final Destination 5 (2011),Horror|Thriller|IMAX
7863,88950,"Conspirator, The (2010)",Drama
7864,88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
7865,89000,Carancho (2010),Crime|Drama|Romance
7866,89030,Fright Night (2011),Comedy|Horror
7867,89039,Another Earth (2011),Drama|Romance|Sci-Fi
7868,89045,Rocky VI (1986) ,Comedy
7869,89047,Hesher (2010),Drama
7870,89072,Stake Land (2010),Horror
7871,89085,"Debt, The (2011)",Drama|Thriller
7872,89087,Colombiana (2011),Action|Adventure|Drama|Thriller
7873,89090,Bill Cunningham New York (2011),Documentary
7874,89102,Freakonomics (2010),Documentary
7875,89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
7876,89194,Prom (2011),Comedy|Drama
7877,89203,Magic Trip (2011),Documentary
7878,89260,Project Nim (2011),Documentary
7879,89300,Win/win (2010),Drama
7880,89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy
7881,89321,"Future, The (2011)",Drama
7882,89337,"Interrupters, The (2011)",Documentary
7883,89343,Red State (2011),Action|Crime|Horror|Thriller
7884,89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy
7885,89388,I Don't Know How She Does It (2011),Comedy
7886,89408,April Love (1957),Comedy|Drama|Musical
7887,89427,Shark Night 3D (2011),Horror|Thriller
7888,89470,Contagion (2011),Sci-Fi|Thriller|IMAX
7889,89492,Moneyball (2011),Drama
7890,89678,Northanger Abbey (2007),Drama|Romance
7891,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
7892,89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
7893,89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
7894,89761,"Dangerous Method, A (2011)",Drama|Thriller
7895,89774,Warrior (2011),Drama
7896,89804,"Ides of March, The (2011)",Drama
7897,89837,Kill List (2011),Horror|Mystery|Thriller
7898,89840,Killer Elite (2011),Action|Thriller
7899,89864,50/50 (2011),Comedy|Drama
7900,89870,Clapham Junction (2007),Drama
7901,89881,Superman and the Mole-Men (1951),Children|Mystery|Sci-Fi
7902,89904,The Artist (2011),Comedy|Drama|Romance
7903,90057,Take Shelter (2011),Drama
7904,90061,"Myth of the American Sleepover, The (2010)",Comedy|Drama|Romance
7905,90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
7906,90266,Buck (2011),Documentary
7907,90343,Footloose (2011),Comedy|Drama|Musical
7908,90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
7909,90357,Tyrannosaur (2011),Drama
7910,90374,Martha Marcy May Marlene (2011),Drama|Thriller
7911,90376,We Need to Talk About Kevin (2011),Drama|Thriller
7912,90403,"Three Musketeers, The (2011)",Action|Adventure
7913,90405,In Time (2011),Crime|Sci-Fi|Thriller
7914,90428,Margaret (2011),Drama
7915,90430,Carnage (2011),Comedy|Drama
7916,90439,Margin Call (2011),Drama|Thriller
7917,90469,Paranormal Activity 3 (2011),Horror
7918,90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller
7919,90524,Abduction (2011),Action|Drama|Mystery|Thriller
7920,90531,Shame (2011),Drama
7921,90576,What's Your Number? (2011),Comedy|Romance
7922,90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
7923,90603,Batman: Year One (2011),Action|Animation|Crime
7924,90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
7925,90717,Tower Heist (2011),Action|Comedy|Crime
7926,90719,J. Edgar (2011),Drama
7927,90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
7928,90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
7929,90863,George Harrison: Living in the Material World (2011),Documentary
7930,90866,Hugo (2011),Children|Drama|Mystery
7931,90870,Trespass (2011),Crime|Drama|Thriller
7932,90888,Immortals (2011),Action|Drama|Fantasy
7933,90890,Jack and Jill (2011),Comedy
7934,90947,"Oslo, August 31st (Oslo, 31. august) (2011)",Drama
7935,91077,"Descendants, The (2011)",Comedy|Drama
7936,91094,"Muppets, The (2011)",Children|Comedy|Musical
7937,91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
7938,91126,War Horse (2011),Drama|War
7939,91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller
7940,91134,My Week with Marilyn (2011),Drama
7941,91199,Weekend (2011),Drama|Romance
7942,91273,Bunraku (2010),Action|Drama|Fantasy
7943,91286,"Little Colonel, The (1935)",Children|Comedy|Crime|Drama
7944,91323,"Sitter, The (2011)",Comedy
7945,91325,Extremely Loud and Incredibly Close (2011),Drama
7946,91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy
7947,91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama
7948,91470,Violet & Daisy (2011),Action|Drama
7949,91483,Bullet to the Head (2012),Action|Crime|Film-Noir
7950,91485,"Expendables 2, The (2012)",Action|Adventure
7951,91488,"Snowman, The (1982)",Animation|Children|Musical
7952,91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
7953,91505,Clone (Womb) (2010),Drama|Romance|Sci-Fi
